Marka;Seri;Model;Yil;Yakit;Vites;Motor Hacmi;Motor Gücü;Km;Ilan Tarihi;Fiyat
 Toyota   ; Corolla   ; 1.6 Elegant   ; 2007   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;138000; 16 Kasım 2020   ;126000
 Toyota   ; Corolla   ; 1.33 Life   ; 2017   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;80460; 16 Kasım 2020   ;152000
 Toyota   ; Corolla   ; 1.6 Terra VVT-i   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;210000; 16 Kasım 2020   ;85000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2017   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;112000; 16 Kasım 2020   ;188000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;90000; 16 Kasım 2020   ;143000
 Toyota   ; Auris   ; 1.4 D-4D Active Skypack   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;88000; 16 Kasım 2020   ;140000
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;117250; 16 Kasım 2020   ;142750
 Toyota   ; Corolla   ; 1.6 Life   ; 2018   ; Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;27000; 16 Kasım 2020   ;174750
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2008   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;222000; 16 Kasım 2020   ;103500
 Toyota   ; Corolla   ; 1.6 Terra   ; 2001   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 110 hp   ;305000; 16 Kasım 2020   ;59500
 Toyota   ; Yaris   ; 1.5 Fun Special   ; 2020   ; Benzin   ; Otomatik   ; 1496 cc   ; 111 hp   ;7; 16 Kasım 2020   ;199900
 Toyota   ; Corolla   ; 1.6 Dream   ; 2019   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;11500; 16 Kasım 2020   ;224500
 Toyota   ; Corolla   ; 1.6 Advance   ; 2015   ; LPG & Benzin   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 126 - 150 HP   ;58000; 16 Kasım 2020   ;182500
 Toyota   ; Corolla   ; 1.4 D-4D Touch   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;49574; 16 Kasım 2020   ;202750
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;117250; 16 Kasım 2020   ;151000
 Toyota   ; Corolla   ; 1.6 GLi   ; 1996   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 114 hp   ;280000; 16 Kasım 2020   ;56000
 Toyota   ; Avensis   ; 1.6 Elegant Extra   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;69200; 16 Kasım 2020   ;205000
 Toyota   ; Corolla   ; 1.6 Terra   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;224000; 16 Kasım 2020   ;81000
 Toyota   ; Corolla   ; 1.6 Comfort Extra   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;89500; 16 Kasım 2020   ;143500
 Toyota   ; Yaris   ; 1.33 Cool   ; 2012   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;57000; 16 Kasım 2020   ;124900
 Toyota   ; Corolla   ; 1.33 Comfort   ; 2012   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;97000; 16 Kasım 2020   ;121900
 Toyota   ; Corolla   ; 1.33 Comfort   ; 2011   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;130000; 16 Kasım 2020   ;115750
 Toyota   ; Corolla   ; 1.4 D-4D Comfort   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;61000; 18 Kasım 2020   ;146000
 Toyota   ; Corolla   ; 1.6 Sol   ; 2002   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;240000; 16 Kasım 2020   ;105000
 Toyota   ; Corolla   ; 1.6 Advance   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;99600; 16 Kasım 2020   ;164000
 Toyota   ; Corolla   ; 1.6 Linea   ; 2006   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;276000; 16 Kasım 2020   ;89000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort   ; 2010   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;173850; 16 Kasım 2020   ;121000
 Toyota   ; Corolla   ; 1.6 Elegant   ; 2012   ; Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;153000; 16 Kasım 2020   ;155000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;180000; 16 Kasım 2020   ;116500
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;110000; 16 Kasım 2020   ;197500
 Toyota   ; Auris   ; 1.6 Active Skypack   ; 2014   ; Benzin   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 126 - 150 HP   ;69500; 16 Kasım 2020   ;177000
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2014   ; Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;73000; 16 Kasım 2020   ;180000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;160000; 16 Kasım 2020   ;142750
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;228000; 16 Kasım 2020   ;89999
 Toyota   ; Corolla   ; 1.6 GL   ; 1993   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 95 hp   ;345400; 16 Kasım 2020   ;47500
 Toyota   ; Corolla   ; 1.6 Advance   ; 2014   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;42000; 16 Kasım 2020   ;181000
 Toyota   ; Corolla   ; 1.3 XL   ; 1995   ; LPG & Benzin   ; Düz   ; 1332 cc   ; 88 hp   ;320000; 16 Kasım 2020   ;48750
 Toyota   ; Auris   ; 1.6 Advance Skypack   ; 2017   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;37003; 16 Kasım 2020   ;205000
 Toyota   ; Corolla   ; 1.6 Elegant   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;257000; 16 Kasım 2020   ;119250
 Toyota   ; Corolla   ; 1.8 Hybrid Dream   ; 2019   ; Hibrit   ; Otomatik   ; 1798 cc   ; 98 hp   ;19750; 16 Kasım 2020   ;235000
 Toyota   ; Corolla   ; 1.6 Advance   ; 2016   ; LPG & Benzin   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 126 - 150 HP   ;79043; 16 Kasım 2020   ;186900
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2014   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;138000; 16 Kasım 2020   ;165000
 Toyota   ; Corolla   ; 1.6 Elegant   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 601 HP ve üzeri   ;117000; 16 Kasım 2020   ;127500
 Toyota   ; Corolla   ; 1.6 Life   ; 2018   ; Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;11000; 16 Kasım 2020   ;180000
 Toyota   ; Corolla   ; 1.33 Life   ; 2013   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;234; 16 Kasım 2020   ;126500
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;45; 16 Kasım 2020   ;175000
 Toyota   ; Corolla   ; 1.33 Life   ; 2014   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;32000; 16 Kasım 2020   ;160000
 Toyota   ; Auris   ; 1.33 Comfort   ; 2011   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;44000; 16 Kasım 2020   ;118500
 Toyota   ; Corolla   ; 1.4 D-4D Premium   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;65500; 16 Kasım 2020   ;201500
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;145000; 16 Kasım 2020   ;125500
 Toyota   ; Corolla   ; 1.6 Sol   ; 2007   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;151; 16 Kasım 2020   ;110000
 Toyota   ; Corolla   ; 1.6 Sol   ; 2004   ; Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;212000; 16 Kasım 2020   ;90000
 Toyota   ; Corolla   ; 1.6 Sol Special VVT-i   ; 2006   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 110 hp   ;142000; 16 Kasım 2020   ;103000
 Toyota   ; Corolla   ; 1.4 D-4D Terra   ; 2007   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;213500; 16 Kasım 2020   ;84750
 Toyota   ; Corolla   ; 1.6 Active   ; 2018   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;19900; 16 Kasım 2020   ;155250
 Toyota   ; Corolla   ; 1.4 D-4D Class   ; 2007   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;449000; 18 Kasım 2020   ;89500
 Toyota   ; Corolla   ; 1.4 D-4D Touch   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;135000; 16 Kasım 2020   ;156500
 Toyota   ; Auris   ; 1.6 Elegant   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;177000; 16 Kasım 2020   ;147500
 Toyota   ; Auris   ; 1.4 D-4D Comfort Plus   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;78500; 16 Kasım 2020   ;153500
 Toyota   ; Corona   ; 2.0 XL   ; 1991   ; LPG & Benzin   ; Düz   ; 1998 cc   ; 136 hp   ;320000; 16 Kasım 2020   ;29500
 Toyota   ; Corolla   ; 1.4 D-4D Premium   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;120000; 16 Kasım 2020   ;166000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;147000; 16 Kasım 2020   ;135500
 Toyota   ; Auris   ; 1.4 D-4D Comfort Extra   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;196000; 16 Kasım 2020   ;105000
 Toyota   ; Corolla   ; 1.33 Life   ; 2015   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;45000; 16 Kasım 2020   ;129000
 Toyota   ; Corolla   ; 1.6 XEi   ; 1996   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 105 hp   ;247000; 16 Kasım 2020   ;50000
 Toyota   ; Corolla   ; 1.3 Terra   ; 1999   ; LPG & Benzin   ; Düz   ; 1332 cc   ; 86 hp   ;233000; 16 Kasım 2020   ;34000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2019   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;27000; 16 Kasım 2020   ;218000
 Toyota   ; Auris   ; 1.4 D-4D Comfort Extra   ; 2012   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;97000; 16 Kasım 2020   ;146000
 Toyota   ; Yaris   ; 1.33 Terra Sporty   ; 2011   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 101 hp   ;113000; 16 Kasım 2020   ;109000
 Toyota   ; Corolla   ; 1.6 XEi   ; 1997   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 105 hp   ;178000; 16 Kasım 2020   ;56000
 Toyota   ; Corolla   ; 1.4 D-4D Touch   ; 2018   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;77000; 16 Kasım 2020   ;197500
 Toyota   ; Corolla   ; 1.6 Advance   ; 2017   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;19000; 16 Kasım 2020   ;205000
 Toyota   ; Auris   ; 1.6 Touch   ; 2014   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;36000; 16 Kasım 2020   ;186500
 Toyota   ; Corolla   ; 1.33 Life   ; 2015   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;41200; 16 Kasım 2020   ;153000
 Toyota   ; Auris   ; 1.33 Life   ; 2015   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;81500; 16 Kasım 2020   ;136000
 Toyota   ; Corolla   ; 1.3 XE   ; 1996   ; LPG & Benzin   ; Düz   ; 1332 cc   ; 88 hp   ;273000; 16 Kasım 2020   ;46000
 Toyota   ; Corolla   ; 1.6 Advance   ; 2019   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;172000; 16 Kasım 2020   ;175000
 Toyota   ; Corolla   ; 1.6 GLi   ; 1998   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 114 hp   ;260000; 16 Kasım 2020   ;72500
 Toyota   ; Corolla   ; 1.6 Comfort   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;113000; 16 Kasım 2020   ;140000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;215500; 16 Kasım 2020   ;125000
 Toyota   ; Corolla   ; 1.6 Terra   ; 2002   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;238000; 16 Kasım 2020   ;74500
 Toyota   ; Corolla   ; 1.4 D-4D Touch   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;83000; 16 Kasım 2020   ;178000
 Toyota   ; Auris   ; 1.4 D-4D Comfort Extra   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;185000; 16 Kasım 2020   ;109750
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2015   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;77000; 16 Kasım 2020   ;182000
 Toyota   ; Corolla   ; 1.6 Comfort Extra   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;125000; 16 Kasım 2020   ;110500
 Toyota   ; Avensis   ; 2.0 Executive Elegant   ; 2003   ; Benzin   ; Otomatik   ; 1998 cc   ; 147 hp   ;231000; 16 Kasım 2020   ;91250
 Toyota   ; Yaris   ; 1.4 D-4D Active   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;149000; 16 Kasım 2020   ;107000
 Toyota   ; Corolla   ; 1.33 Life   ; 2015   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;93000; 16 Kasım 2020   ;145000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2019   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;11000; 16 Kasım 2020   ;220000
 Toyota   ; Corolla   ; 1.6 GLi   ; 1995   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 105 hp   ;285000; 16 Kasım 2020   ;65000
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;76000; 16 Kasım 2020   ;157500
 Toyota   ; Corolla   ; 1.4 D-4D Premium   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;80500; 16 Kasım 2020   ;179000
 Toyota   ; Auris   ; 1.6 Comfort Extra   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;72500; 16 Kasım 2020   ;132000
 Toyota   ; Corolla   ; 1.33 Life   ; 2017   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;100500; 16 Kasım 2020   ;160000
 Toyota   ; Corolla   ; 1.8 Hybrid Flame X-Pack   ; 2019   ; Hibrit   ; Otomatik   ; 1798 cc   ; 98 hp   ;17500; 16 Kasım 2020   ;270000
 Toyota   ; Yaris   ; 1.33 Cool   ; 2012   ; Benzin   ; Otomatik   ; 1329 cc   ; 99 hp   ;42000; 16 Kasım 2020   ;135000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2016   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;59750; 16 Kasım 2020   ;185000
 Toyota   ; Corolla   ; 1.6 Comfort   ; 2008   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;199000; 16 Kasım 2020   ;120000
 Toyota   ; Auris   ; 1.6 Active Skypack   ; 2013   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;132000; 16 Kasım 2020   ;166000
 Toyota   ; Avensis   ; 2.0 Elegant   ; 2005   ; LPG & Benzin   ; Otomatik   ; 1998 cc   ; 147 hp   ;270000; 16 Kasım 2020   ;86000
 Toyota   ; Avensis   ; 1.6 Elegant Extra   ; 2013   ; Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;190000; 16 Kasım 2020   ;152000
 Toyota   ; Corolla   ; 1.33 Life   ; 2017   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;28000; 16 Kasım 2020   ;167000
 Toyota   ; Corolla   ; 1.6 Touch   ; 2018   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;35000; 16 Kasım 2020   ;175000
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;235000; 16 Kasım 2020   ;120000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2013   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;129500; 16 Kasım 2020   ;165000
 Toyota   ; Auris   ; 1.4 D-4D Comfort Extra   ; 2012   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;145000; 16 Kasım 2020   ;145000
 Toyota   ; Corolla   ; 1.33 Life   ; 2014   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;62750; 16 Kasım 2020   ;148000
 Toyota   ; Corolla   ; 1.4 D-4D Active   ; 2014   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;153000; 16 Kasım 2020   ;165500
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2012   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;129000; 16 Kasım 2020   ;140000
 Toyota   ; Corolla   ; 1.6 GLi   ; 1997   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 105 hp   ;182000; 16 Kasım 2020   ;57500
 Toyota   ; Corolla   ; 1.3 XE   ; 1997   ; Benzin   ; Düz   ; 1332 cc   ; 88 hp   ;300000; 16 Kasım 2020   ;41500
 Toyota   ; Corolla   ; 1.6 XEi   ; 1997   ; LPG & Benzin   ; Düz   ; 1601 - 1800 cm3   ; 101 - 125 HP   ;310000; 16 Kasım 2020   ;54900
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2008   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;273500; 16 Kasım 2020   ;94750
 Toyota   ; Corolla   ; 1.6 Terra   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;340000; 16 Kasım 2020   ;64500
 Toyota   ; Corolla   ; 1.3 XE   ; 1998   ; LPG & Benzin   ; Düz   ; 1332 cc   ; 88 hp   ;416000; 16 Kasım 2020   ;40000
 Toyota   ; Corolla   ; 1.6 Premium Verso   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;137000; 16 Kasım 2020   ;132500
 Toyota   ; Corolla   ; 1.4 D-4D Class   ; 2007   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;233000; 16 Kasım 2020   ;97000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2019   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;13000; 16 Kasım 2020   ;212000
 Toyota   ; Corolla   ; 1.4 D-4D Terra   ; 2006   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;279000; 16 Kasım 2020   ;79750
 Toyota   ; Corolla   ; 1.6 Touch   ; 2018   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;22000; 16 Kasım 2020   ;202800
 Toyota   ; Corolla   ; 1.6 Dream   ; 2020   ; Benzin   ; Yarı Otomatik   ; 1401 - 1600 cm3   ; 126 - 150 HP   ;9500; 16 Kasım 2020   ;236500
 Toyota   ; Corolla   ; 1.6 XL   ; 1993   ; LPG & Benzin   ; Düz   ; 1587 cc   ; 95 hp   ;300000; 16 Kasım 2020   ;45000
 Toyota   ; Corolla   ; 1.6 XEi   ; 1998   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;380000; 16 Kasım 2020   ;60000
 Toyota   ; Corolla   ; 1.6 Terra   ; 2004   ; Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;231000; 16 Kasım 2020   ;92000
 Toyota   ; Corolla   ; 1.6 Dream   ; 2020   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;400; 16 Kasım 2020   ;256500
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2012   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;94000; 16 Kasım 2020   ;155000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2019   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;24500; 16 Kasım 2020   ;214000
 Toyota   ; Corolla   ; 1.6 XEi   ; 1997   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;210000; 16 Kasım 2020   ;55000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2015   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;98500; 16 Kasım 2020   ;162500
 Toyota   ; Corolla   ; 1.6 Flame X Pack   ; 2019   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;17100; 16 Kasım 2020   ;266000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2019   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;12500; 16 Kasım 2020   ;218000
 Toyota   ; Auris   ; 1.6 Advance Skypack   ; 2015   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;47000; 16 Kasım 2020   ;214000
 Toyota   ; Yaris   ; 1.4 D-4D Sol Special   ; 2007   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;146000; 16 Kasım 2020   ;105000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;173000; 16 Kasım 2020   ;130000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort   ; 2010   ; Dizel   ; Yarı Otomatik   ; 1365 cc   ; 90 hp   ;167000; 16 Kasım 2020   ;121000
 Toyota   ; Corolla   ; 1.6 Vision   ; 2020   ; Benzin   ; Otomatik   ; 1598 cc   ; 132 hp   ;6000; 16 Kasım 2020   ;229500
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;186000; 16 Kasım 2020   ;137000
 Toyota   ; Corolla   ; 1.6 Comfort Extra   ; 2011   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 124 hp   ;219000; 16 Kasım 2020   ;123000
 Toyota   ; Yaris   ; 1.33 Fun Special   ; 2014   ; Benzin   ; Otomatik   ; 1329 cc   ; 99 hp   ;58000; 16 Kasım 2020   ;149000
 Toyota   ; Auris   ; 1.4 D-4D Elegant   ; 2008   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;281000; 16 Kasım 2020   ;86000
 Toyota   ; Yaris   ; 1.33 Terra Sporty   ; 2011   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 101 hp   ;110000; 16 Kasım 2020   ;82250
 Toyota   ; Corolla   ; 1.4 D-4D Terra   ; 2007   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;159000; 16 Kasım 2020   ;105000
 Toyota   ; Corolla   ; 1.6 Comfort Extra   ; 2011   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 124 hp   ;112000; 16 Kasım 2020   ;100000
 Toyota   ; Corolla   ; 1.4 D-4D Comfort Extra   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;202000; 16 Kasım 2020   ;135000
 Toyota   ; Corolla   ; 1.33 Life   ; 2015   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;81600; 16 Kasım 2020   ;139500
 Toyota   ; Corolla   ; 1.6 Advance   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;134000; 16 Kasım 2020   ;158000
 Toyota   ; Corolla   ; 1.6 Terra   ; 2007   ; Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;229000; 17 Kasım 2020   ;75000
 Toyota   ; Corolla   ; 1.33 Life   ; 2014   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;62000; 16 Kasım 2020   ;134500
 Toyota   ; Corolla   ; 1.4 D-4D Comfort   ; 2011   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;235000; 16 Kasım 2020   ;120000
 Toyota   ; Corolla   ; 1.33 Life   ; 2017   ; LPG & Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;103000; 16 Kasım 2020   ;155000
 Toyota   ; Corolla   ; 1.6 Sol VVT-i   ; 2005   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;227000; 16 Kasım 2020   ;88500
 Toyota   ; Avensis   ; 1.6 Elegant   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 132 hp   ;158000; 16 Kasım 2020   ;132000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2017   ; Dizel   ; Yarı Otomatik   ; 1364 cc   ; 90 hp   ;36000; 16 Kasım 2020   ;240000
 Toyota   ; Corolla   ; 1.6 Terra   ; 2006   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 110 hp   ;190500; 16 Kasım 2020   ;86000
 Toyota   ; Corolla   ; 1.6 Sol   ; 2004   ; Benzin   ; Düz   ; 1401 - 1600 cm3   ; 101 - 125 HP   ;167000; 19 Kasım 2020   ;103500
 Toyota   ; Corolla   ; 1.6 XEi   ; 1997   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 76 - 100 HP   ;415000; 19 Kasım 2020   ;47000
 Toyota   ; Auris   ; 1.4 D-4D Advance Skypack   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;127000; 15 Kasım 2020   ;147500
 Toyota   ; Corolla   ; 1.4 D-4D Elegant   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;180000; 15 Kasım 2020   ;138000
 Toyota   ; Corolla   ; 1.4 D-4D Advance   ; 2013   ; Dizel   ; Düz   ; 1364 cc   ; 90 hp   ;154000; 15 Kasım 2020   ;149000
 Toyota   ; Corolla   ; 1.33 Life   ; 2017   ; Benzin   ; Düz   ; 1329 cc   ; 99 hp   ;38000; 15 Kasım 2020   ;157000
